Sample,Station,Date,Month,Latitude,Longitude,SST,SSS,Acartia (Acanthacartia) fossae,Acartia (Acanthacartia) sinjiensis,Acartia (Acanthacartia) tonsa,Acartia (Acartiura) clausi,Acartia (Acartiura) simplex,Acartia (Acartiura) tranteri,Acartia (Arcartia) danae,Acartia (Arcartia) negligens,Acartia (Odontacartia) australis,Acartia (Odontacartia) pacifica,Acartia (Odontacartia) pacifica mertoni,Acrocalanus gibber,Acrocalanus gracilis,Acrocalanus longicornis,Acrocalanus monachus,Aetideus acutus,Agetus flaccus,Agetus limbatus,Agetus typicus,Bestiolina similis,Calanoides carinatus,Calanopia aurivilli,Calanopia elliptica,Calanopia minor,Calanus australis,Calocalanus contractus,Calocalanus pavo,Calocalanus plumulosus,Calocalanus styleremis,Calocalanus styliremis,Calocalanus tenuis,Candacia bipinnata,Candacia bradyi,Candacia catula,Candacia cheirura,Candacia discaudata,Candacia ethiopica,Candacia simplex,Candacia truncata,Candacia worthingtoni,Canthocalanus pauper,Centropages australiensis,Centropages bradyi,Centropages furcatus,Centropages orsinii,Clausocalanus arcuicornis,Clausocalanus brevipes,Clausocalanus farrani/jobei,Clausocalanus furcatus,Clausocalanus ingens,Clausocalanus mastigophorus,Clausocalanus minor,Clausocalanus parapergens,Clausocalanus paululus,Clausocalanus pergens,Clytemnestra scutellata,Copilia hendorffi,Copilia mirabilis,Corycaeus clausi,Corycaeus crassiusculus,Corycaeus speciosus,Corycaeus vitreus,Cosmocalanus darwinii,Ctenocalanus vanus,Delibus nudus,Dioithona oculata,Ditrichocorycaeus andrewsi,Ditrichocorycaeus anglicus,Ditrichocorycaeus asiaticus,Ditrichocorycaeus aucklandicus,Ditrichocorycaeus dahli,Ditrichocorycaeus erythraeus,Ditrichocorycaeus lubbocki,Ditrichocorycaeus minimus,Ditrichocorycaeus subtilis,Eucalanus hyalinus,Euchaeta concinna,Euchaeta indica,Euchaeta longicornis,Euchaeta marina,Euchaeta marinella,Euchaeta rimana,Euchirella rostrata,Euchirella rostromagna,Euterpina acutifrons,Farranula carinata,Farranula concinna,Farranula curta,Farranula gibbula,Farranula gracilis,Farranula rostrata,Gladioferens inermis,Haloptilus longicornis,Heterorhabdus lobatus,Heterorhabdus papilliger,Labidocera acuta,Labidocera cervi,Labidocera farrani,Labidocera minuta,Lubbockia squillimana,Lucicutia flavicornis,Lucicutia gaussae,Macrosetella gracilis,Mecynocera clausi,Mesocalanus tenuicornis,Metacalanus aurivillii,Microsetella norvegica,Microsetella rosea,Nannocalanus minor,Neocalanus gracilis,Neocalanus tonsus,Oculosetella gracilis,Oithona atlantica,Oithona attenuata,Oithona australis,Oithona brevicornis,Oithona decipiens/similis,Oithona fallax,Oithona grp 1,Oithona grp 3,Oithona grp 4,Oithona longispina,Oithona nana,Oithona plumifera,Oithona rigida,Oithona setigera,Oithona simplex,Oithona tenuis,Oncaea clevei,Oncaea media,Oncaea mediterranea,Oncaea paraclevei,Oncaea scottodicarloi,Oncaea venusta,Oncaea vodjanitskii complex,Oncaea waldemari,Oncaea zernovi,Onychocorycaeus agilis,Onychocorycaeus catus,Onychocorycaeus giesbrechti,Onychocorycaeus latus,Onychocorycaeus pacificus,Onychocorycaeus pumilus,Paracalanus aculeatus,Paracalanus indicus,Paracalanus parvus,Pareucalanus attenuatus,Pareucalanus sewelli,Parundinella dakini,Parvocalanus crassirostris,Pleuromamma abdominalis,Pleuromamma borealis,Pleuromamma gracilis,Pleuromamma piseki,Pleuromamma quadrungulata,Pontellopsis krameri,Pseudodiaptomus aurivillii,Pseudodiaptomus mertoni,Rhincalanus cornutus,Rhincalanus nasutus,Rhincalanus rostrifrons,Sapphirina angusta,Sapphirina nigromaculata,Sapphirina opalina,Sapphirina scarlata,Sapphirina stellata,Scolecithrix danae,Stephos maculosus,Subeucalanus crassus,Subeucalanus longiceps,Subeucalanus pileatus,Subeucalanus subcrassus,Subeucalanus subtenuis,Temora discaudata,Temora stylifera,Temora turbinata,Temoropia mayumbaensis,Tortanus barbatus,Triconia conifera,Triconia dentipes,Undinula vulgaris,Urocorycaeus lautus,Urocorycaeus longistylis
3316,Hobart,18/11/13,11,-42.6,148.23,13.29424678,35.56570426,0,0,0,0,0,6.6316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.421,0,0,0,0,0,13.2632,0,0,0,0,0,0,22.1053,0,0,0,0,0,0,0,0,26.5263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4211,0,0,0,0,26.5264,2.2105,0,0,42.0001,0,2.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.8947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3448,Hobart,17/12/13,12,-42.6,148.23,15.35632908,34.8511036,0,0,0,0,0,2.2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5264,0,0,0,0,0,1.1053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1053,0,0,0,0,0,11.0527,0,0,0,51.9475,0,0,0,0,0,0,0,0,0,0,0,0,2.2105,2.2105,0,0,1.1053,0,0,0,0,0,0,0,0,0,0,7.7369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.0527,0,0,0,0,0,0,0
5462,Hobart,18/03/14,3,-42.6,148.23,14.2,34.39296146,0,0,0,0,0,0,21.2204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7156,0,0,0,0,11.7891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3578,0,0,0,0,0,18.8626,0,0,0,0,0,0,0,0,0,0,0,2.3578,4.7156,2.3578,0,11.7891,2.3578,0,0,0,0,89.5973,0,0,0,77.8082,0,0,0,0,0,0,0,0,0,0,0,0,7.0734,0,0,0,44.7986,0,0,0,0,0,0,0,0,0,0,7.0735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3578,0,0,0,0,0,0,0,0,0,0,0,0,0,723.8517,0,0,0,0,0,0,0
5475,Hobart,8/04/14,4,-42.6,148.23,12.1,35.61959986,0,0,0,0,0,0.524,8.9073,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0959,0,0,0,0,2.0958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6198,0,0,0,0,1.0479,0,5.2396,0.524,0,0,0,1.048,0,0,0.524,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524,0,0,0,0,0,0,0,0,0,1.0479,0,0.524,0,0,0,0.524,1.0479,0,0,0,0,5.7636,0,0,0,7.3355,0,0,0,0,4.1917,0,0,0,0.524,0,0,0,6.2876,0,0,0,11.0032,0,0,0,0,0,0,0,0,0,1.0479,7.8594,0,0,0,0,0,0,0,0.524,0.524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.2492,0,0,0,0,0,0,0
1341,Ningaloo,8/11/10,11,-21.87,113.95,14.08982109,35.28582987,0,0,88.4205,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,17.6841,0,0,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2946,0,0,0,0,14.1473,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.3682,42.4418,7.0736,0,0,0,0,0,0,0,10.6105,0,0,3.5368,0,3.5368,0,0,0,0,0,7.0736,21.2209,10.6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0
1342,Ningaloo,9/02/11,2,-21.87,113.95,14.98949572,35.07257805,0,0,134.3991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1473,0,0,0,0,0,0,14.1473,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,42.4418,0,0,0,0,0,0,42.4418,0,0,0,0,0,169.7673,0,7.0736,0,0,0,0,7.0736,0,0,0,0,56.5891,7.0736,0,0,0,21.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,679.0691,0,21.2209,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2945,0,14.1473,0,0,21.2209,0,0,0,0,0,0,0,0,35.3682,70.7364,0,0,0,0,261.7246,56.5891,290.0191,0,35.3682,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,35.3682,0,0,7.0736,28.2945,21.2209,0,0,0,176.8409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,7.0736,0,0,7.0736,0,0
1382,Ningaloo,1/05/11,5,-21.87,113.95,18.63749045,35.57574319,0,0,0,0,2.021,0,0,0,0,0,0,14.1473,2.021,0,0,0,0,0,0,8.0842,0,0,0,0,0,0,2.021,2.021,0,0,0,0,0,0,0,0,0,0,0,0,14.1472,0,0,4.0421,0,4.0421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.021,4.0421,6.0631,0,2.021,6.0631,0,0,0,0,0,0,0,0,0,0,0,0,6.063,0,2.021,0,2.021,0,0,0,0,0,0,0,0,0,0,0,0,0,10.1052,2.021,0,0,10.1052,0,2.021,0,0,0,10.1052,34.3577,0,0,22.2314,0,0,0,0,0,76.7995,12.1262,6.0631,0,8.0842,0,2.021,2.021,0,8.0842,0,0,0,0,0,6.0631,0,0,0,0,0,22.2315,24.2524,0,0,0,0,30.3156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0631,0,0,0,0,0,0,0,0,0,0,0,0
1383,Ningaloo,6/07/11,7,-21.87,113.95,13.31456686,35.94007437,0,0,7.0736,0,0,0,0,0,0,0,0,0,3.5368,0,3.5368,0,0,0,0,84.8836,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,3.5368,0,7.0736,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,0,14.1473,0,0,0,0,0,28.2946,0,0,0,0,0,0,0,0,0,0,0,0,0,95.4941,0,3.5368,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,35.3682,17.6841,0,0,0,0,0,31.8314,0,0,3.5368,0,0,0,0,0,3.5368,7.0736,14.1473,0,24.7577,3.5368,0,3.5368,0,3.5368,0,3.5368,0,0,0,0,0,0,0,0,0,7.0736,17.6841,0,7.0736,0,0,84.8836,0,0,0,0,0,0,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5368,0,0,0,3.5368,0,0,0
1384,Ningaloo,7/11/11,11,-21.87,113.95,20.67231719,35.39209059,0,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2209,0,0,3.5368,0,14.1473,0,0,0,10.6105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6105,10.6105,0,0,0,0,14.1473,0,3.5368,0,28.2945,0,0,0,0,0,60.1259,0,10.6105,0,10.6105,7.0736,0,3.5368,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5155,21.2209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6104,0,3.5368,0,0,0,0,31.8313,0,0
1589,Ningaloo,26/02/12,2,-21.87,113.95,26.18088611,34.50104766,14.1463,0,0,0,0,0,28.2925,0,0,0,0,0,0,0,0,0,0,0,0,254.6329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,28.2926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,14.1463,0,0,0,0,0,56.5851,28.2926,0,0,0,0,0,0,0,0,0,0,0,0,240.4867,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2925,14.1463,14.1463,0,0,0,0,0,0,0,84.8776,0,0,0,0,0,551.7046,0,56.5851,0,353.6568,0,42.4388,28.2925,0,0,14.1463,0,0,0,0,14.1463,0,0,0,0,0,84.8777,141.4627,0,0,0,0,410.2419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,Ningaloo,9/05/12,5,-21.87,113.95,17.19512717,34.99698024,0,0,67.9021,0,0,0,0,0,0,2.8293,0,8.4878,16.9755,0,8.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8293,0,0,0,0,0,0,0,2.8293,0,0,2.8293,0,0,0,19.8048,0,0,0,0,5.6585,0,5.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8293,0,2.8293,0,0,0,14.1463,0,0,0,16.9755,0,0,0,0,0,73.5606,2.8293,0,0,0,8.4878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.9021,28.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,Ningaloo,27/08/12,8,-21.87,113.95,16.02757892,35.11148955,5.6585,0,0,0,0,0,0,5.6585,0,0,0,0,5.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6585,0,0,0,0,0,0,0,0,0,0,0,0,11.317,0,0,0,0,0,0,16.9755,28.2925,0,0,0,0,0,0,0,0,0,5.6585,0,0,0,16.9755,0,33.9511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.317,0,11.317,0,0,0,0,0,0,0,0,0,0,0,11.317,0,0,5.6585,0,0,186.7308,5.6585,16.9755,5.6585,0,0,0,0,0,0,11.317,0,0,0,0,0,33.9511,107.5117,0,5.6585,62.2436,22.634,0,45.2681,0,0,5.6585,11.317,0,0,0,0,0,0,0,0,0,28.2925,28.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1558,Ningaloo,7/11/12,11,-21.87,113.95,20.58940016,35.529514,0,0,4.0418,0,0,0,0,0,0,4.0418,0,4.0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.2508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0836,0,4.0418,8.0836,8.0836,0,0,0,68.7105,0,0,0,0,0,0,0,0,0,40.4179,0,0,0,0,20.209,0,0,20.209,0,0,0,0,0,0,0,0,0,0,0,0,4.0418,194.0061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,Ningaloo,9/02/13,2,-21.87,113.95,26.40846243,34.42928576,254.6329,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183.9016,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,28.2925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480.9733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2925,0,0,0,14.1463,0,0,0,0,0,0,282.9254,0,0,28.2926,0,0,0,0,0,70.7314,14.1463,127.3165,0,707.3136,0,28.2925,28.2925,0,0,0,0,0,0,0,14.1463,28.2926,0,0,0,0,70.7314,70.7314,0,0,0,0,495.1195,0,0,0,0,0,0,42.4388,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3092,Ningaloo,9/05/13,5,-21.87,113.95,18.38594238,35.32497559,113.1702,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2926,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,14.1463,0,0,56.5851,0,0,0,0,0,0,0,0,0,169.7553,0,0,0,0,0,297.0717,56.5851,0,0,226.3404,14.1463,14.1463,28.2925,0,0,14.1463,0,0,0,0,0,0,0,0,0,0,99.0239,28.2925,0,0,0,0,183.9015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,0,0,155.609,0,0
3095,Ningaloo,6/08/13,8,-21.87,113.95,14.44958327,35.50145251,0,0,0,0,0,0,0,0,0,0,0,0,9.4308,0,0,0,0,0,0,4.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1463,0,0,0,0,0,0,0,61.3005,0,0,4.7154,0,0,0,0,0,4.7154,0,0,0,0,0,0,23.5771,0,0,0,0,0,0,0,0,0,0,0,4.7154,0,0,0,0,0,0,0,11.7885,0,0,0,4.7154,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4308,9.4308,0,0,33.0079,4.7154,0,0,0,0,4.7154,0,0,0,0,0,0,4.7154,0,0,9.4308,28.2925,0,0,14.1463,0,9.4308,28.2925,0,0,9.4308,18.8616,0,0,0,0,0,0,9.4308,0,0,70.7314,37.7234,0,0,0,0,18.8616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7154,0,0,4.7154,0,0,0,0,4.7154,4.7154,0
1243,North Stradbroke,18/08/10,8,-27.34,153.56,16.29971661,35.20074821,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,6.4305,0,6.4305,0,0,12.8609,0,0,0,0,0,0,0,0,0,6.4305,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.3309,0,19.2914,0,0,0,12.8609,0,0,0,19.2914,0,0,0,0,0,6.4305,0,0,90.0264,0,0,6.4305,0,0,0,0,38.5827,0,12.8609,0,0,0,0,0,0,0,32.1523,38.5827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,0,0,6.4305,0,6.4305,0,0,0,0,6.4305,0,0,0,0,6.4305,0,0
1248,North Stradbroke,16/11/10,11,-27.34,153.56,22.01263599,34.82542748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,4.287,0,0,0,8.5739,19.2914,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,0,0,0,0,8.5739,0,0,0,19.2914,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.735,0,0,0,0,4.287,0,0,0,0,0,0,0,0,10.7174,0,0,0,0,0,30.0088,0,0,8.5739,0,0,17.1479,0,0,0,0,4.287,0,0,0,0,0,0,2.1435,0,0,19.2914,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,23.5783,0,0,0,0,0,0,0
1249,North Stradbroke,16/12/10,12,-27.34,153.56,22.8000444,34.87658903,0,0,0,0,0,6.4305,0,0,0,0,0,32.1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,0,0,0,0,0,0,0,0,0,0,0,0,32.1523,0,0,0,0,12.8609,0,38.5827,38.5827,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,64.3046,0,0,0,0,0,64.3045,0,0,0,115.7482,0,0,0,0,0,32.1523,0,0,0,0,0,90.0264,0,0,0,12.8609,25.7219,0,0,0,0,0,0,0,0,0,38.5828,51.4437,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,19.2914,0,0,19.2914,0,0,0,0,0,0,0,0,0,0,0
1250,North Stradbroke,19/01/11,1,-27.34,153.56,20.81405764,34.56529724,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,8.5739,0,10.7174,19.2914,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,0,4.287,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5783,0,0,0,4.287,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,8.5739,0,4.287,0,0,2.1435,0,0,0,0,10.7174,0,0,0,2.1435,0,0,0,0,0,8.5739,0,0,10.7174,0,0,25.7218,0,0,0,0,2.1435,0,0,0,4.287,0,0,0,0,0,34.2958,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0
1300,North Stradbroke,21/02/11,2,-27.34,153.56,23.36620368,35.28163577,0,0,0,0,0,6.4305,0,0,0,0,0,64.3046,6.4305,0,0,0,0,0,0,51.4436,0,0,0,12.8609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.2914,6.4305,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,57.8741,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,12.8609,0,19.2914,6.4305,0,0,109.3177,12.861,19.2914,0,0,0,90.0264,0,0,0,109.3177,0,0,0,0,0,225.0659,0,0,0,0,0,109.3177,0,0,0,25.7218,19.2914,0,12.8609,0,0,0,0,0,0,6.4305,51.4436,25.7218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,6.4305,0,0,0,0,12.8609,0,6.4305,0,0,0,0,0,0,0
1301,North Stradbroke,23/03/11,3,-27.34,153.56,22.03754891,35.88267201,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5739,0,0,0,0,0,0,0,0,2.1435,0,0,4.287,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0088,0,0,0,27.8653,0,0,0,0,0,15.0044,0,0,0,0,0,0,0,0,0,0,10.7174,2.1435,6.4305,0,0,2.1435,0,0,0,0,6.4305,0,0,0,2.1435,0,0,0,0,0,15.0044,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1302,North Stradbroke,13/04/11,4,-27.34,153.56,19.93222331,34.6105145,0,0,0,0,0,0,12.8609,0,0,0,0,6.4305,0,19.2914,0,0,0,0,0,25.7218,0,0,0,12.861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.861,0,0,0,0,45.0132,0,19.2914,57.8741,0,0,0,0,0,0,0,0,0,0,12.8609,6.4305,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,32.1523,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,57.8741,12.8609,0,0,45.0132,0,19.2914,0,0,0,51.4436,0,0,0,70.735,0,0,0,0,0,25.7218,0,6.4305,0,0,0,70.735,0,6.4305,0,19.2914,45.0132,0,0,0,0,6.4305,0,0,6.4305,0,77.1654,25.7218,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,0,0,0,0,0,0,0,6.4305,0,6.4305,0,0,0,0,0,0,0
1330,North Stradbroke,6/06/11,6,-27.34,153.56,13.62704847,35.06479981,0,0,0,0,0,0,2.1435,0,0,0,0,2.1435,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287,8.5739,0,0,0,0,4.287,0,0,0,0,0,0,0,0,2.1435,6.4305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.287,0,0,2.1435,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4305,4.287,0,0,19.2914,4.287,0,0,0,0,2.1435,0,0,0,6.4305,0,0,0,0,6.4305,15.0044,2.1435,0,10.7174,10.7174,2.1435,15.0044,0,2.1435,0,4.287,8.574,0,2.1435,0,2.1435,0,0,0,0,0,2.1435,21.4349,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
